,fullVisitorId,totals.transactionRevenue,totals.hits,totals.pageviews,visitNumber,visitStartTime,totals.bounces,totals.newVisits,channelGrouping,device.browser,device.deviceCategory,device.operatingSystem,geoNetwork.city,geoNetwork.continent,geoNetwork.country,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.region,geoNetwork.subContinent,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.isTrueDirect,starttime_weekday,starttime_month,starttime_day,starttime_second,starttime_hour
11307,3.759626877660315e+17,23490000,19.0,14.0,6.0,1470980004.0,0.0,0.0,4,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0,4,8,12,20004,5
11314,4.345770444854847e+18,211580000,20.0,17.0,1.0,1470959249.0,0.0,1.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,3,8,11,85649,23
11324,7.016018380055914e+17,115930000,21.0,19.0,3.0,1470946579.0,0.0,0.0,6,35,0,20,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,72979,20
11339,8.653846523706419e+18,51530000,22.0,17.0,4.0,1470950405.0,0.0,0.0,2,35,0,7,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,3,8,11,76805,21
11345,8.843025310060521e+18,187070000,23.0,22.0,12.0,1470952075.0,0.0,0.0,6,35,0,6,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,78475,21
11349,4.1350728339180227e+18,332260000,24.0,20.0,1.0,1470941786.0,0.0,1.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,3,8,11,68186,18
11356,8.518736572243003e+18,154040000,25.0,19.0,8.0,1470952051.0,0.0,0.0,6,35,0,7,148,2,218,10,0,246,12,62,3,59008,11,3,4,3327,6,190,352,1,0,3,8,11,78451,21
11362,2.393197369360098e+18,94490000,26.0,21.0,2.0,1470941484.0,0.0,0.0,6,35,0,7,953,4,198,0,0,481,22,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,67884,18
11368,6.101482146991215e+18,10370000,27.0,20.0,2.0,1470947658.0,0.0,0.0,2,43,0,20,955,2,218,122,12713,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,3,8,11,74058,20
11379,7.29134671803189e+18,31300000,28.0,22.0,4.0,1470940014.0,0.0,0.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,66414,18
11383,7.514907909032668e+18,76020000,30.0,24.0,2.0,1470958214.0,0.0,0.0,4,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0,3,8,11,84614,23
11387,1.750514406451147e+18,81460000,30.0,22.0,3.0,1470950496.0,0.0,0.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,76896,21
11388,5.513331212846933e+18,556610000,30.0,23.0,9.0,1470956892.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,246,447,1,0,3,8,11,83292,23
11403,5.1780442888525594e+17,103360000,34.0,26.0,13.0,1470961226.0,0.0,0.0,6,35,0,7,779,2,218,101,5147,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,8,12,1226,0
11405,9.980323391675824e+18,38330000,34.0,25.0,1.0,1470925234.0,0.0,1.0,6,35,0,3,148,2,218,10,0,246,12,62,3,59008,11,3,4,3327,6,0,358,1,1,3,8,11,51634,14
11408,3.407854987017949e+17,28080000,35.0,28.0,1.0,1470937587.0,0.0,1.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1,3,8,11,63987,17
11412,3.6852873946866975e+18,43440000,37.0,31.0,1.0,1470983014.0,0.0,1.0,4,72,1,23,751,2,218,100,7652,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1,4,8,12,23014,6
11420,9.366501767240598e+18,27480000,40.0,27.0,12.0,1470959904.0,0.0,0.0,3,43,1,1,955,2,218,122,38725,482,12,62,3,59008,11,3,4,3327,4,3196,171,1,0,3,8,11,86304,23
11429,5.764332296932137e+18,45830000,46.0,32.0,3.0,1470940445.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,66845,18
11430,8.48895536664991e+18,17480000,46.0,36.0,1.0,1470931962.0,0.0,1.0,2,35,0,20,955,2,218,122,2480,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,3,8,11,58362,16
11433,5.116095560753599e+18,35320000,47.0,39.0,1.0,1470934957.0,0.0,1.0,6,35,0,6,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1,3,8,11,61357,17
11437,8.520115029387302e+18,59470000,48.0,36.0,5.0,1470948982.0,0.0,0.0,6,35,0,3,401,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,75382,20
11438,7.239459406664799e+18,26400000,48.0,35.0,4.0,1470907977.0,0.0,0.0,4,72,1,21,955,2,218,122,29884,482,12,62,3,59008,11,3,4,1975,5,3196,208,1,0,3,8,11,34377,9
11439,2.325745722959451e+18,210160000,49.0,37.0,1.0,1470964872.0,0.0,1.0,6,35,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,8,12,4872,1
11450,4.303041016027387e+18,166420000,56.0,38.0,4.0,1470946146.0,0.0,0.0,6,35,0,3,52,2,218,4,0,149,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,72546,20
11455,9.103254527726253e+18,110070000,62.0,47.0,4.0,1470930651.0,0.0,0.0,4,35,0,6,182,2,218,19,0,187,12,62,3,59008,11,3,4,11,5,3196,208,1,1,3,8,11,57051,15
11456,7.208438989554135e+17,41450000,62.0,43.0,1.0,1470931572.0,0.0,1.0,6,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,3,8,11,57972,16
11458,3.908289773281629e+18,28290000,64.0,53.0,2.0,1470953521.0,0.0,0.0,6,35,0,3,401,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,79921,22
11461,6.002698185791754e+18,105360000,69.0,45.0,2.0,1470936627.0,0.0,0.0,6,35,0,7,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,63027,17
11462,9.494932638513134e+18,30890000,71.0,54.0,1.0,1470944101.0,0.0,1.0,4,35,0,20,955,2,218,122,7452,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,3,8,11,70501,19
11468,2.828987368496366e+18,96550000,79.0,55.0,1.0,1470929295.0,0.0,1.0,6,35,0,3,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1,3,8,11,55695,15
11471,4.055717475838573e+18,207630000,85.0,58.0,5.0,1470946895.0,0.0,0.0,5,35,0,7,955,2,218,122,24715,482,12,62,1,47668,0,2,9,125,3,3196,208,0,0,3,8,11,73295,20
11474,9.32196795765503e+18,109710000,96.0,40.0,2.0,1470955872.0,0.0,0.0,6,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,82272,22
11475,4.697674744990809e+18,66950000,102.0,70.0,2.0,1470981423.0,0.0,0.0,4,35,0,7,955,2,218,122,8255,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0,4,8,12,21423,5
11476,5.434544298757213e+17,75980000,103.0,80.0,2.0,1470955810.0,0.0,0.0,6,35,0,3,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,82210,22
11477,5.1780442888525594e+17,1164540000,107.0,78.0,12.0,1470947217.0,0.0,0.0,6,35,0,7,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0,3,8,11,73617,20
11478,3.2904822164074563e+18,59940000,110.0,78.0,1.0,1470977731.0,0.0,1.0,2,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,4,8,12,17731,4
11479,1.2391605589559696e+17,74430000,113.0,84.0,3.0,1470976274.0,0.0,0.0,5,35,0,3,401,2,218,101,38725,467,12,62,1,20429,0,2,9,125,3,3196,208,0,1,4,8,12,16274,4
11482,4.830184868046077e+18,329910000,331.0,188.0,4.0,1470975795.0,0.0,0.0,6,35,0,7,540,2,218,100,40367,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,8,12,15795,4
13670,5.974893373583944e+17,22990000,15.0,12.0,2.0,1497407968.0,0.0,0.0,4,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,11,5,3196,208,1,0,2,6,14,9568,2
13679,1.8060065342404813e+18,56980000,18.0,16.0,3.0,1497406904.0,0.0,0.0,4,35,0,7,955,2,218,122,39450,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0,2,6,14,8504,2
13684,9.360023356351961e+18,248800000,24.0,19.0,1.0,1497379317.0,0.0,1.0,4,43,0,7,182,2,218,19,7452,187,12,62,3,59008,11,3,4,11,5,3196,208,1,1,1,6,13,67317,18
13693,4.140559214164858e+18,117340000,41.0,29.0,2.0,1497380752.0,0.0,0.0,4,35,0,7,59,2,218,6,0,430,12,62,3,59008,11,3,4,11,5,3196,208,1,0,1,6,13,68752,19
14188,5.61063158193169e+18,67950000,11.0,11.0,3.0,1497389136.0,0.0,0.0,4,35,0,3,869,2,36,0,0,301,12,62,3,59008,11,3,4,11,5,3196,208,1,0,1,6,13,77136,21
14197,7.048142789651941e+18,255200000,11.0,10.0,4.0,1497394578.0,0.0,0.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,82578,22
14202,9.37490668471101e+18,175900000,12.0,11.0,1.0,1497410838.0,0.0,1.0,2,35,0,7,749,2,218,100,38725,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,2,6,14,12438,3
14222,3.9468560047284986e+17,13590000,13.0,13.0,1.0,1497372066.0,0.0,1.0,6,35,0,6,148,2,218,10,0,246,12,62,3,59008,11,3,4,3327,6,0,358,1,1,1,6,13,60066,16
14224,4.296109044601139e+18,55990000,13.0,12.0,2.0,1497369312.0,0.0,0.0,4,35,0,7,955,2,218,122,27888,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,1,6,13,57312,15
14230,9.839986196824973e+18,10630000,13.0,13.0,2.0,1497363318.0,0.0,0.0,6,35,0,3,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,51318,14
14246,5.322201987769163e+18,74990000,14.0,14.0,1.0,1497378298.0,0.0,1.0,5,35,0,20,955,2,218,122,0,482,12,27,1,57768,0,2,7,2085,3,3196,208,0,1,1,6,13,66298,18
14255,8.505604333610221e+17,15990000,15.0,12.0,3.0,1497382779.0,0.0,0.0,6,35,0,3,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,1,6,13,70779,19
14259,7.770933674059716e+18,44660000,15.0,15.0,4.0,1497387442.0,0.0,0.0,6,35,0,7,59,2,218,6,0,430,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,75442,20
14274,4.921988083628435e+18,62590000,17.0,17.0,4.0,1497385704.0,0.0,0.0,6,35,0,6,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1,1,6,13,73704,20
14275,4.943672858297748e+18,17980000,17.0,13.0,2.0,1497388284.0,0.0,0.0,6,35,0,3,148,2,218,10,0,246,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,76284,21
14276,5.782667784463934e+16,17590000,17.0,15.0,5.0,1497366564.0,0.0,0.0,4,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,11,5,3196,208,1,0,1,6,13,54564,15
14279,9.336096770164635e+17,13590000,18.0,18.0,3.0,1497373517.0,0.0,0.0,6,35,0,7,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,61517,17
14280,8.476914460062084e+17,55990000,18.0,13.0,1.0,1497371778.0,0.0,1.0,2,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,1,6,13,59778,16
14281,5.791424839538217e+18,100000000,18.0,16.0,1.0,1497382888.0,0.0,1.0,6,35,0,6,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,1,6,13,70888,19
14282,7.656154866854275e+18,4780000,18.0,14.0,3.0,1497389690.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1,1,6,13,77690,21
14286,3.968957980752375e+18,40770000,19.0,18.0,1.0,1497346960.0,0.0,1.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1,1,6,13,34960,9
14287,3.6580032314739226e+17,25900000,19.0,17.0,9.0,1497407897.0,0.0,0.0,6,35,0,7,779,2,218,101,29884,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0,2,6,14,9497,2
14293,6.208898110027576e+18,239000000,19.0,13.0,3.0,1497368158.0,0.0,0.0,2,35,0,7,955,2,218,122,34830,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,1,6,13,56158,15
14299,4.671049020900083e+18,281320000,20.0,18.0,4.0,1497378967.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,66967,18
14300,4.1825046369228124e+18,10390000,20.0,15.0,7.0,1497418202.0,0.0,0.0,6,35,0,7,749,2,218,100,7652,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,2,6,14,19802,5
14303,8.744897619448167e+18,77820000,20.0,17.0,2.0,1497367858.0,0.0,0.0,5,35,0,7,521,2,218,100,0,73,12,72,1,57450,0,2,8,74,3,3196,208,0,0,1,6,13,55858,15
14313,6.20780817817792e+18,139500000,21.0,17.0,2.0,1497390715.0,0.0,0.0,5,35,0,7,59,2,218,6,3048,430,12,27,1,32103,0,2,7,2085,3,3196,208,0,0,1,6,13,78715,21
14317,3.747190338602183e+18,139750000,21.0,15.0,4.0,1497363736.0,0.0,0.0,4,35,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,11,5,3196,208,1,0,1,6,13,51736,14
14323,5.769627651960445e+17,28300000,22.0,16.0,2.0,1497379118.0,0.0,0.0,6,35,0,20,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,67118,18
14324,9.42627996717571e+18,26300000,22.0,19.0,2.0,1497403310.0,0.0,0.0,6,35,0,6,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,2,6,14,4910,1
14331,1.682749722677875e+18,41990000,23.0,17.0,3.0,1497385931.0,0.0,0.0,6,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,73931,20
14332,1.4205715293633536e+18,32780000,23.0,18.0,2.0,1497387479.0,0.0,0.0,6,35,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,75479,20
14341,9.105048524423852e+17,377850000,25.0,24.0,34.0,1497395886.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,2254,200,1,0,1,6,13,83886,23
14346,4.388070466320474e+18,281270000,27.0,21.0,2.0,1497365210.0,0.0,0.0,4,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,11,5,3196,208,1,0,1,6,13,53210,14
14356,2.2874064215047967e+18,82030000,30.0,22.0,3.0,1497390691.0,0.0,0.0,6,35,0,7,955,2,218,122,40367,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,78691,21
14358,9.884876722285756e+18,21260000,30.0,22.0,2.0,1497393700.0,0.0,0.0,6,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,81700,22
14361,9.335042568264282e+18,137650000,32.0,30.0,3.0,1497367077.0,0.0,0.0,4,72,1,23,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0,1,6,13,55077,15
14369,8.199640753422535e+18,5480000,39.0,33.0,1.0,1497394971.0,0.0,1.0,7,72,0,7,463,2,218,61,0,73,12,62,3,59008,11,3,4,3327,6,0,323,1,1,1,6,13,82971,23
14370,2.0760130844012037e+18,13290000,39.0,25.0,1.0,1497374199.0,0.0,1.0,4,35,0,7,955,2,218,122,27345,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,1,6,13,62199,17
14372,1.1217535783575852e+18,28300000,41.0,33.0,2.0,1497396339.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,84339,23
14375,2.718811501718037e+18,91370000,43.0,27.0,8.0,1497388667.0,0.0,0.0,6,35,0,20,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,76667,21
14376,5.484192431501913e+18,56770000,44.0,39.0,5.0,1497406819.0,0.0,0.0,6,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,2,6,14,8419,2
14377,4.647847058075406e+18,41180000,44.0,38.0,4.0,1497386554.0,0.0,0.0,6,35,0,7,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,74554,20
14380,1.2658706511336451e+17,68850000,48.0,30.0,2.0,1497395316.0,0.0,0.0,4,35,0,20,955,2,218,122,15165,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0,1,6,13,83316,23
14381,4.671049020900083e+18,294080000,50.0,44.0,3.0,1497365414.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,53414,14
14384,1.8925045159108186e+18,45130000,58.0,45.0,2.0,1497417891.0,0.0,0.0,4,43,0,20,373,2,218,61,8255,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0,2,6,14,19491,5
14391,5.429642908355909e+18,42550000,70.0,52.0,2.0,1497383915.0,0.0,0.0,6,35,0,3,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,1,6,13,71915,19
14394,7.11301177209006e+18,1698580000,86.0,62.0,4.0,1497412270.0,0.0,0.0,2,35,0,7,955,2,218,122,40367,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,2,6,14,13870,3
17154,4.697761145388027e+18,18990000,11.0,11.0,1.0,1484330155.0,0.0,1.0,4,35,0,20,955,2,218,122,38203,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,4,1,13,64555,17
17179,4.163967138563839e+18,13590000,12.0,10.0,2.0,1484339233.0,0.0,0.0,2,35,0,20,738,2,218,93,7653,461,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,4,1,13,73633,20
17215,9.620923631569342e+18,5500000,14.0,12.0,21.0,1484338459.0,0.0,0.0,2,42,0,20,738,2,218,93,7652,461,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,4,1,13,72859,20
17223,7.762571837370461e+17,39990000,15.0,15.0,1.0,1484354873.0,0.0,1.0,4,35,0,3,955,2,218,122,7652,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,5,1,14,2873,0
17232,5.17958610719206e+18,558250000,15.0,14.0,2.0,1484342612.0,0.0,0.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,1,13,77012,21
17251,4.605901270255971e+17,36000000,17.0,17.0,3.0,1484317916.0,0.0,0.0,6,35,0,7,661,2,218,87,0,314,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,1,13,52316,14
17263,1.0215647280568951e+18,17990000,18.0,14.0,2.0,1484363019.0,0.0,0.0,5,35,0,20,749,2,218,100,31527,73,12,62,1,15029,0,2,9,125,3,3196,208,0,0,5,1,14,11019,3
17282,1.3793986227039757e+18,116780000,21.0,17.0,4.0,1484328131.0,0.0,0.0,4,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0,4,1,13,62531,17
17288,2.1637939020032992e+17,124770000,23.0,19.0,5.0,1484334309.0,0.0,0.0,3,35,0,7,661,2,218,87,0,314,12,62,3,59008,11,3,4,3327,4,3196,171,1,0,4,1,13,68709,19
17293,3.7270614968886445e+17,64780000,24.0,17.0,5.0,1484326485.0,0.0,0.0,6,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,1,13,60885,16
17295,5.950059119124275e+18,79990000,24.0,20.0,1.0,1484333470.0,0.0,1.0,6,35,0,7,749,2,218,100,7652,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,1,13,67870,18
17323,5.082310728519609e+18,30460000,30.0,26.0,10.0,1484363272.0,0.0,0.0,3,72,1,23,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,4,3196,171,1,1,5,1,14,11272,3
17324,6.273454334466339e+18,24990000,30.0,22.0,1.0,1484346211.0,0.0,1.0,6,35,0,6,373,2,218,61,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,1,13,80611,22
17325,2.592638729105052e+18,51960000,30.0,24.0,2.0,1484339881.0,0.0,0.0,2,35,0,7,955,2,218,122,38725,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,4,1,13,74281,20
17326,2.198879349250619e+18,43140000,30.0,28.0,3.0,1484361694.0,0.0,0.0,6,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,5,1,14,9694,2
17327,8.13435824692884e+17,9550000,31.0,25.0,2.0,1484342015.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,1,13,76415,21
17332,5.539041490654566e+17,167970000,33.0,26.0,4.0,1484309224.0,0.0,0.0,2,35,1,1,955,2,218,122,8255,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,4,1,13,43624,12
17333,8.406087326922399e+17,7960000,33.0,27.0,2.0,1484320817.0,0.0,0.0,6,35,0,7,59,2,218,6,0,430,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,1,13,55217,15
17338,7.647399051164882e+18,86380000,35.0,28.0,1.0,1484339978.0,0.0,1.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,1,13,74378,20
17341,2.513134404212328e+18,146940000,36.0,26.0,4.0,1484341012.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,1,13,75412,20
17345,2.5464646049122207e+18,402090000,38.0,27.0,9.0,1484363668.0,0.0,0.0,6,35,0,3,955,2,218,122,8255,482,12,62,3,59008,11,3,4,3327,6,2198,352,1,0,5,1,14,11668,3
17347,6.08915197735218e+17,501840000,42.0,36.0,4.0,1484346392.0,0.0,0.0,6,35,0,3,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,1,13,80792,22
17354,4.5253264504971464e+18,20980000,45.0,40.0,1.0,1484370904.0,0.0,1.0,4,72,0,7,955,2,218,122,27329,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,5,1,14,18904,5
17364,2.0201151745918758e+18,203900000,54.0,42.0,33.0,1484322843.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,1,13,57243,15
17367,7.696973731640073e+18,77530000,63.0,45.0,2.0,1484349592.0,0.0,0.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,1,13,83992,23
17371,2.906630727075236e+17,244300000,86.0,58.0,5.0,1484344382.0,0.0,0.0,4,43,0,7,182,2,218,19,7452,187,12,62,3,59008,11,3,4,11,5,3196,208,1,1,4,1,13,78782,21
17688,8.395347447837293e+18,16990000,13.0,12.0,1.0,1484324189.0,0.0,1.0,7,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,6,2579,497,1,1,4,1,13,58589,16
17692,7.387426137806228e+17,55990000,23.0,21.0,1.0,1484351598.0,0.0,1.0,7,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,188,1,1,4,1,13,85998,23
19047,9.069857677561627e+18,74990000,28.0,26.0,5.0,1479531407.0,0.0,0.0,6,35,1,1,433,2,218,57,8255,274,12,62,3,59008,11,3,4,3327,6,539,167,1,1,5,11,19,17807,4
19533,1.4894153955777682e+18,44790000,13.0,11.0,1.0,1479530630.0,0.0,1.0,4,35,0,3,636,2,218,100,7653,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1,5,11,19,17030,4
19550,4.673385160566403e+18,16990000,19.0,16.0,1.0,1479505585.0,0.0,1.0,4,35,0,6,955,2,218,122,38725,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,4,11,18,78385,21
19562,8.751305504518329e+18,3500000,27.0,27.0,1.0,1479461426.0,0.0,1.0,5,72,1,23,749,2,218,100,24620,73,12,62,1,44538,0,2,9,125,3,3196,208,0,1,4,11,18,34226,9
19569,2.4248408444992205e+18,231920000,42.0,32.0,2.0,1479482904.0,0.0,0.0,4,35,0,20,955,2,218,122,37724,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0,4,11,18,55704,15
19571,1.2166529186824236e+18,21320000,73.0,50.0,1.0,1479466578.0,0.0,1.0,4,72,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,4,11,18,39378,10
19574,8.322523238552417e+18,136570000,86.0,67.0,1.0,1479485888.0,0.0,1.0,4,35,1,1,955,2,218,122,11471,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1,4,11,18,58688,16
21154,6.030957980134486e+18,50970000,9.0,9.0,9.0,1479533613.0,0.0,0.0,4,35,0,20,955,2,132,122,29216,482,3,62,3,59008,11,3,4,11,5,3196,208,1,0,5,11,19,20013,5
21198,3.0223929957064125e+18,19190000,11.0,9.0,2.0,1479496268.0,0.0,0.0,6,35,0,7,749,2,218,100,7652,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,11,18,69068,19
21208,8.29523931932992e+17,379750000,11.0,11.0,3.0,1479505183.0,0.0,0.0,2,35,0,3,955,2,218,122,39450,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,4,11,18,77983,21
21228,8.772028441330039e+18,19990000,13.0,10.0,2.0,1479506196.0,0.0,0.0,2,35,0,7,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,4,11,18,78996,21
21234,4.1964188867104323e+18,55180000,13.0,11.0,2.0,1479517918.0,0.0,0.0,6,35,0,7,540,2,218,100,37125,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0,5,11,19,4318,1
21246,7.813149961404844e+18,51990000,14.0,12.0,3.0,1479507825.0,0.0,0.0,2,35,0,20,738,2,218,93,7653,461,12,62,3,59008,11,3,4,3327,0,3196,0,1,0,4,11,18,80625,22
21247,3.2747417404264474e+18,599500000,14.0,14.0,1.0,1479496976.0,0.0,1.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1,4,11,18,69776,19
21249,9.392777155254383e+18,271800000,14.0,11.0,3.0,1479487643.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0,4,11,18,60443,16
